Format: index, leftIndex, rightIndex, class - uX, uY, vX, vY, thresh - Score
5262, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5263, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
5264, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5265, 7102, 7103, -1 - 0, 0, -14, -20, -43.888668 - 0.032350
5266, 7104, 7105, -1 - 0, -23, -7, 8, 64.030885 - 0.970951
5267, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5268, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5269, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5270, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5271, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5272, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5273, 7106, 7107, -1 - 19, -14, 52, 3, 65.269936 - 0.013967
5274, 7108, 7109, -1 - -11, 29, 54, 0, 55.656606 - 0.175499
5275, 7110, 7111, -1 - 21, -27, -45, -10, 98.565630 - 0.663197
5276, 7112, 7113, -1 - -4, -38, 3, -10, -1.223792 - 0.970951
5277, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5278, 0, 0, 5 - 0, 0, 0, 0, 0.000000 - 0.000000
5279, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5280, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5281, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5282, 7114, 7115, -1 - -29, -10, -13, -33, -17.813654 - 0.439497
5283, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5284, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5285, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5286, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5287, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5288, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5289, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5290, 7116, 7117, -1 - -12, -11, -1, 3, -25.351726 - 0.964079
5291, 7118, 7119, -1 - -11, -41, 38, 18, 91.955321 - 0.186180
5292, 7120, 7121, -1 - -29, -10, -13, -33, -17.813654 - 0.591673
5293, 7122, 7123, -1 - 12, 3, -22, 2, -59.813227 - 0.258019
5294, 7124, 7125, -1 - -15, -22, -18, 49, 65.446944 - 0.918296
5295, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
5296, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5297, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5298, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
5299, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5300, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5301, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
5302, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5303, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5304, 7126, 7127, -1 - 15, 5, -36, -16, 70.610675 - 0.529361
5305, 7128, 7129, -1 - 10, -4, 6, 2, -55.247658 - 0.322757
5306, 7130, 7131, -1 - -33, 16, 28, -1, 23.789178 - 0.196310
5307, 7132, 7133, -1 - 16, -13, -1, 38, -89.794610 - 1.000000
5308, 7134, 7135, -1 - -31, -35, -7, 1, -58.745079 - 0.057144
5309, 7136, 7137, -1 - 38, 45, 2, -15, -8.987701 - 1.000000
5310, 7138, 7139, -1 - -9, 4, -4, 3, 7.419050 - 0.890492
5311, 7140, 7141, -1 - -31, -23, 20, -51, -96.667379 - 0.945660
5312, 0, 0, 9 - 0, 0, 0, 0, 0.000000 - 0.000000
5313, 7142, 7143, -1 - -58, -5, -9, -5, 14.590899 - 1.000000
5314, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5315, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5316, 7144, 7145, -1 - 38, 45, 2, -15, -8.987701 - 0.468996
5317, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5318, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
5319, 7146, 7147, -1 - -29, -10, -13, -33, -17.813654 - 0.918296
5320, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5321, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
5322, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5323, 0, 0, 5 - 0, 0, 0, 0, 0.000000 - 0.000000
5324, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
5325, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5326, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5327, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
5328, 7148, 7149, -1 - 0, -28, -50, -11, -8.206427 - 0.439497
5329, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
5330, 7150, 7151, -1 - 11, -24, 4, 6, -85.778375 - 0.101067
5331, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5332, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5333, 0, 0, 9 - 0, 0, 0, 0, 0.000000 - 0.000000
5334, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5335, 7152, 7153, -1 - -29, -10, -13, -33, -17.813654 - 0.811278
5336, 7154, 7155, -1 - -32, 22, -1, 23, 69.286172 - 1.000000
5337, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
5338, 7156, 7157, -1 - -32, 22, -1, 23, 69.286172 - 0.811278
5339, 0, 0, 5 - 0, 0, 0, 0, 0.000000 - 0.000000
5340, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5341, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5342, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5343, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5344, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5345, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5346, 0, 0, 9 - 0, 0, 0, 0, 0.000000 - 0.000000
5347, 7158, 7159, -1 - -57, 14, -12, -25, -57.866146 - 0.811278
5348, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5349, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
5350, 7160, 7161, -1 - -8, -51, -36, -7, 55.595569 - 0.652982
5351, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
5352, 7162, 7163, -1 - -50, 21, 4, -1, 18.027284 - 0.277774
5353, 7164, 7165, -1 - 2, 39, 30, -4, -3.073214 - 0.329846
5354, 7166, 7167, -1 - 0, -6, 11, 0, 66.148869 - 0.220717
5355, 7168, 7169, -1 - 0, 21, 17, -12, -16.763817 - 0.139233
5356, 7170, 7171, -1 - -33, 17, -15, 19, -0.601215 - 0.918296
5357, 7172, 7173, -1 - -30, 10, 3, 18, -28.531755 - 0.297472
5358, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5359, 0, 0, 4 - 0, 0, 0, 0, 0.000000 - 0.000000
5360, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5361, 0, 0, 5 - 0, 0, 0, 0, 0.000000 - 0.000000
5362, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5363, 7174, 7175, -1 - 18, -9, -13, 1, -72.283090 - 0.918296
5364, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5365, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5366, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5367, 7176, 7177, -1 - 10, 9, 5, 6, 99.450667 - 0.811278
5368, 7178, 7179, -1 - 8, -8, -5, -23, -55.973998 - 0.016203
5369, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5370, 0, 0, 17 - 0, 0, 0, 0, 0.000000 - 0.000000
5371, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5372, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5373, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
5374, 7180, 7181, -1 - 12, 15, 56, -10, -18.521683 - 1.000000
5375, 7182, 7183, -1 - 12, 15, 56, -10, -18.521683 - 0.811278
5376, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5377, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5378, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
5379, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5380, 7184, 7185, -1 - -52, -9, -38, -31, -9.256264 - 0.918296
5381, 7186, 7187, -1 - 9, 53, 39, 31, 93.615528 - 0.011694
5382, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5383, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
5384, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5385, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5386, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5387, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5388, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5389, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5390, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5391, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5392, 7188, 7189, -1 - 12, -22, -3, -4, 58.079775 - 1.000000
5393, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5394, 7190, 7191, -1 - 12, 15, 56, -10, -18.521683 - 1.000000
5395, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5396, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5397, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5398, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5399, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5400, 7192, 7193, -1 - -29, -10, -13, -33, -17.813654 - 0.918296
5401, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5402, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5403, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5404, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5405, 7194, 7195, -1 - 17, -1, 1, 1, 48.844874 - 0.918296
5406, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5407, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
5408, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5409, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5410, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5411, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5412, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5413, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5414, 7196, 7197, -1 - 54, 18, 45, 4, 50.401318 - 0.918296
5415, 7198, 7199, -1 - -23, -3, 56, -15, 60.563982 - 0.222285
5416, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5417, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5418, 7200, 7201, -1 - -38, 7, 4, -37, 21.494186 - 0.050289
5419, 7202, 7203, -1 - 4, -5, 48, 3, -35.544908 - 0.991076
5420, 7204, 7205, -1 - -32, 22, -1, 23, 69.286172 - 0.811278
5421, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5422, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5423, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5424, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5425, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5426, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5427, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5428, 7206, 7207, -1 - 12, 15, 56, -10, -18.521683 - 0.970951
5429, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5430, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5431, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5432, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5433, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5434, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5435, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5436, 7208, 7209, -1 - 18, -9, -13, 1, -72.283090 - 0.918296
5437, 7210, 7211, -1 - -14, -22, 0, 0, -69.444868 - 0.209974
5438, 7212, 7213, -1 - 12, 15, 56, -10, -18.521683 - 0.918296
5439, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5440, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5441, 7214, 7215, -1 - 17, -1, 1, 1, 48.844874 - 0.918296
5442, 0, 0, 12 - 0, 0, 0, 0, 0.000000 - 0.000000
5443, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5444, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
5445, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5446, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5447, 0, 0, 1 - 0, 0, 0, 0, 0.000000 - 0.000000
5448, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5449, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5450, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5451, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5452, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5453, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5454, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
5455, 7216, 7217, -1 - -26, 19, 16, -43, 76.189459 - 1.000000
5456, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5457, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
5458, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5459, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
5460, 0, 0, 4 - 0, 0, 0, 0, 0.000000 - 0.000000
5461, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
5462, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5463, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
5464, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5465, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
5466, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5467, 0, 0, 21 - 0, 0, 0, 0, 0.000000 - 0.000000
5468, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5469, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
5470, 7218, 7219, -1 - 0, -1, -15, -36, -14.828944 - 0.779350
5471, 7220, 7221, -1 - -55, -8, 0, 3, 91.473128 - 0.062683
5472, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5473, 7222, 7223, -1 - -32, 22, -1, 23, 69.286172 - 0.918296
5474, 0, 0, 19 - 0, 0, 0, 0, 0.000000 - 0.000000
5475, 0, 0, 18 - 0, 0, 0, 0, 0.000000 - 0.000000
5476, 7224, 7225, -1 - 0, 0, 49, -24, -40.684225 - 0.811278
5477, 0, 0, 13 - 0, 0, 0, 0, 0.000000 - 0.000000
5478, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
5479, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5480, 7226, 7227, -1 - -32, 22, -1, 23, 69.286172 - 0.918296
5481, 7228, 7229, -1 - -29, -10, -13, -33, -17.813654 - 0.503258
5482, 0, 0, 9 - 0, 0, 0, 0, 0.000000 - 0.000000
5483, 7230, 7231, -1 - -29, -10, -13, -33, -17.813654 - 1.000000
5484, 0, 0, 20 - 0, 0, 0, 0, 0.000000 - 0.000000
5485, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5486, 0, 0, 5 - 0, 0, 0, 0, 0.000000 - 0.000000
5487, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5488, 0, 0, 5 - 0, 0, 0, 0, 0.000000 - 0.000000
5489, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5490, 0, 0, 9 - 0, 0, 0, 0, 0.000000 - 0.000000
5491, 7232, 7233, -1 - 17, -1, 1, 1, 48.844874 - 1.000000
5492, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
5493, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5494, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
5495, 7234, 7235, -1 - -18, 14, -28, 27, -47.129734 - 0.439497
5496, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5497, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5498, 0, 0, 4 - 0, 0, 0, 0, 0.000000 - 0.000000
5499, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
5500, 7236, 7237, -1 - 46, -6, 25, -31, -34.916227 - 1.000000
5501, 0, 0, 16 - 0, 0, 0, 0, 0.000000 - 0.000000
5502, 7238, 7239, -1 - 26, -15, 1, 8, -35.050508 - 0.301379
5503, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5504, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5505, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5506, 7240, 7241, -1 - 33, 33, -9, -6, 50.682089 - 0.364991
5507, 7242, 7243, -1 - 33, 7, -23, -2, -68.999298 - 0.016879
5508, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5509, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5510, 7244, 7245, -1 - -26, 3, -10, -22, -58.983123 - 0.200485
5511, 7246, 7247, -1 - 16, 7, -1, 0, 90.533158 - 0.863121
5512, 7248, 7249, -1 - 15, -57, 30, -17, 78.215888 - 0.047785
5513, 7250, 7251, -1 - -37, -39, -23, 44, -90.551469 - 0.845351
5514, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5515, 7252, 7253, -1 - 18, -9, -13, 1, -72.283090 - 1.000000
5516, 7254, 7255, -1 - -15, 5, 21, 36, -65.654469 - 0.918296
5517, 7256, 7257, -1 - 1, -5, -3, -15, -73.821223 - 0.159350
5518, 0, 0, 4 - 0, 0, 0, 0, 0.000000 - 0.000000
5519, 7258, 7259, -1 - -32, 22, -1, 23, 69.286172 - 1.000000
5520, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5521, 7260, 7261, -1 - 17, 1, -18, -6, 34.043397 - 0.970951
5522, 7262, 7263, -1 - -16, -2, -6, -23, 62.401196 - 0.020848
5523, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5524, 7264, 7265, -1 - 34, -40, 56, 5, -56.608783 - 0.985228
5525, 7266, 7267, -1 - -13, -13, -9, 1, 74.169134 - 0.044850
5526, 7268, 7269, -1 - -46, -26, -53, 9, 46.879482 - 0.120189
5527, 7270, 7271, -1 - -53, -26, 28, -40, -19.333476 - 0.902393
5528, 7272, 7273, -1 - -14, -41, -1, -24, 97.845393 - 0.949452
5529, 7274, 7275, -1 - 5, -35, -27, 21, -99.633778 - 0.329846
5530, 7276, 7277, -1 - 25, 21, 11, 44, 66.051210 - 0.573634
5531, 7278, 7279, -1 - 29, 35, 10, -23, -13.547166 - 0.868534
5532, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5533, 7280, 7281, -1 - 5, 9, 0, 0, 76.732688 - 0.768151
5534, 7282, 7283, -1 - 35, 23, -7, -42, -1.040681 - 0.043451
5535, 7284, 7285, -1 - -2, 47, -9, -8, 73.241371 - 0.386539
5536, 7286, 7287, -1 - 5, -35, 9, 8, 63.798944 - 0.811278
5537, 7288, 7289, -1 - 16, -13, -1, 38, -89.794610 - 0.538911
5538, 7290, 7291, -1 - 31, 21, -13, 45, 32.645650 - 0.004751
5539, 7292, 7293, -1 - -17, -23, -20, -45, -17.307047 - 0.863121
5540, 7294, 7295, -1 - 19, -48, -24, -6, -7.156590 - 0.079162
5541, 7296, 7297, -1 - -6, -50, -29, 0, 16.714988 - 0.556722
5542, 7298, 7299, -1 - 38, 45, 2, -15, -8.987701 - 0.918296
5543, 7300, 7301, -1 - -10, 27, 15, -13, -35.160375 - 0.721928
5544, 7302, 7303, -1 - -32, 22, -1, 23, 69.286172 - 1.000000
5545, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5546, 7304, 7305, -1 - 0, 0, 49, -24, -40.684225 - 1.000000
5547, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5548, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5549, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5550, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5551, 0, 0, 7 - 0, 0, 0, 0, 0.000000 - 0.000000
5552, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5553, 7306, 7307, -1 - -28, 25, 34, -11, -44.877468 - 1.000000
5554, 7308, 7309, -1 - 0, 54, 14, -54, 52.909940 - 0.605187
5555, 7310, 7311, -1 - 15, -14, 17, -45, -20.645772 - 0.543564
5556, 7312, 7313, -1 - -15, 5, 21, 36, -65.654469 - 1.000000
5557, 7314, 7315, -1 - -22, -12, 3, 21, -6.405835 - 0.136718
5558, 7316, 7317, -1 - 35, -12, -16, -37, 18.570513 - 0.997503
5559, 7318, 7319, -1 - 0, -6, -35, 21, -5.404828 - 0.228918
5560, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5561, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5562, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5563, 7320, 7321, -1 - -32, 22, -1, 23, 69.286172 - 0.970951
5564, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5565, 7322, 7323, -1 - -44, -6, -24, 0, 33.817560 - 0.721928
5566, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5567, 7324, 7325, -1 - -32, 22, -1, 23, 69.286172 - 0.970951
5568, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5569, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
5570, 7326, 7327, -1 - -58, -5, -9, -5, 14.590899 - 1.000000
5571, 0, 0, 4 - 0, 0, 0, 0, 0.000000 - 0.000000
5572, 7328, 7329, -1 - -28, 46, -7, 15, 42.326121 - 0.940286
5573, 7330, 7331, -1 - 4, -5, 48, 3, -35.544908 - 0.439497
5574, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5575, 7332, 7333, -1 - -35, -13, 0, 11, 49.925230 - 0.079552
5576, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5577, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5578, 0, 0, 14 - 0, 0, 0, 0, 0.000000 - 0.000000
5579, 0, 0, 15 - 0, 0, 0, 0, 0.000000 - 0.000000
5580, 7334, 7335, -1 - -29, -10, -13, -33, -17.813654 - 0.787127
5581, 7336, 7337, -1 - 10, 7, 27, 5, -84.032716 - 0.030600
5582, 7338, 7339, -1 - 33, -9, 0, 43, -33.402509 - 0.437144
5583, 7340, 7341, -1 - 15, 19, 6, 45, -8.352916 - 0.403282
5584, 0, 0, 11 - 0, 0, 0, 0, 0.000000 - 0.000000
5585, 7342, 7343, -1 - 7, 6, 19, -12, -40.311899 - 0.005215
5586, 7344, 7345, -1 - -16, -12, 0, -7, 33.420820 - 0.043980
5587, 7346, 7347, -1 - 3, 48, 33, 8, 79.998169 - 0.329395
5588, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5589, 7348, 7349, -1 - -32, 22, -1, 23, 69.286172 - 0.721928
5590, 7350, 7351, -1 - -13, 17, 44, 32, -70.842616 - 0.693037
5591, 7352, 7353, -1 - 47, -18, 13, 9, -73.686941 - 0.122292
5592, 7354, 7355, -1 - -1, -35, -10, -3, -15.713981 - 0.441187
5593, 7356, 7357, -1 - 0, -55, 46, -35, -85.839412 - 0.918296
5594, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5595, 0, 0, 8 - 0, 0, 0, 0, 0.000000 - 0.000000
5596, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5597, 7358, 7359, -1 - 0, 16, -18, -2, 71.605579 - 0.722495
5598, 0, 0, 6 - 0, 0, 0, 0, 0.000000 - 0.000000
5599, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
5600, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
5601, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5602, 7360, 7361, -1 - 0, -55, 46, -35, -85.839412 - 0.918296
5603, 7362, 7363, -1 - 49, -18, -22, 1, -6.942961 - 0.135459
5604, 7364, 7365, -1 - 46, -6, 25, -31, -34.916227 - 1.000000
5605, 7366, 7367, -1 - 1, 21, 28, 5, 49.388104 - 0.334433
5606, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5607, 7368, 7369, -1 - 12, -22, -3, -4, 58.079775 - 0.918296
5608, 7370, 7371, -1 - -11, 2, -13, -23, 49.443037 - 0.380198
5609, 7372, 7373, -1 - 13, 7, -10, -42, -27.494125 - 0.413817
5610, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5611, 0, 0, 10 - 0, 0, 0, 0, 0.000000 - 0.000000
5612, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5613, 7374, 7375, -1 - 24, -19, -29, -7, -79.400006 - 0.964079
5614, 0, 0, 3 - 0, 0, 0, 0, 0.000000 - 0.000000
5615, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5616, 0, 0, 2 - 0, 0, 0, 0, 0.000000 - 0.000000
5617, 7376, 7377, -1 - 17, -1, 1, 1, 48.844874 - 0.918296
5618, 7378, 7379, -1 - 6, -16, 53, 23, -9.933775 - 0.082892
5619, 7380, 7381, -1 - 0, -28, -50, -11, -8.206427 - 0.970951
5620, 7382, 7383, -1 - -10, 27, 15, -13, -35.160375 - 0.985228
